id,GT,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
s_980,5,0.60963,0.16065,0.57143,0.15926,0.50000,1.00000,0.06667,0.25000,0.07407,0.20000,0.09091,0.33333,0.20000
s_981,4,0.59489,0.33333,0.61538,1.00000,1.00000,1.00000,0.25000,1.00000,0.15385,0.20000,0.00000,0.00000,0.00000
s_982,5,0.78468,0.50000,0.80000,1.00000,1.00000,1.00000,0.23810,0.50000,0.05263,0.20000,0.00000,0.00000,0.00000
s_983,4,0.44842,1.00000,0.66667,0.25313,0.00000,1.00000,0.00000,0.50000,0.12000,0.20000,0.33333,1.00000,1.00000
s_984,4,0.66011,0.11111,0.60000,0.12911,0.00000,1.00000,0.13636,0.25000,0.01176,0.04000,0.14286,0.00000,0.20000
s_985,5,0.42071,0.20000,0.11111,1.00000,0.05000,1.00000,0.00000,0.19136,0.02222,0.00000,0.14286,0.00000,0.00000
s_986,5,0.30880,0.50000,0.40000,0.24127,0.50000,0.50000,0.07143,0.25000,0.13333,0.20000,0.11111,1.00000,0.00000
s_987,1,0.00000,0.25000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,0.90909,0.71429,1.00000,1.00000,1.00000
s_988,4,0.87044,0.06667,0.79070,1.00000,0.50000,0.16667,0.14493,0.25000,0.07087,0.05263,0.14286,0.00000,0.00000
s_989,5,0.64390,0.10000,0.80000,0.24615,0.00000,0.50000,0.26923,0.50000,0.09091,0.08333,0.00000,0.00000,0.33333
s_990,5,0.84466,0.33333,0.75000,1.00000,0.00000,1.00000,0.27778,0.50000,0.12821,0.09091,0.14286,1.00000,0.00000
s_991,5,0.87635,0.50000,0.90000,1.00000,1.00000,1.00000,0.40909,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_992,4,0.51256,0.50000,0.71429,0.21333,0.33333,1.00000,0.16129,0.20000,0.01695,0.07692,0.09091,0.00000,1.00000
s_993,5,0.59207,0.14286,0.60000,1.00000,1.00000,1.00000,0.20000,1.00000,0.02128,0.06667,0.33333,0.00000,0.00000
s_994,4,0.60333,0.05556,0.46429,0.18750,0.00000,1.00000,0.11290,0.14286,0.08271,0.05882,0.28571,0.50000,0.20000
s_995,4,0.41092,0.11111,0.29787,1.00000,0.25000,0.06611,0.03571,0.14286,0.05983,0.05882,0.00000,0.16667,0.33333
s_996,5,0.80681,0.14286,0.81481,1.00000,1.00000,0.00000,0.29032,1.00000,0.01639,0.10000,1.00000,0.00000,0.33333
s_997,5,0.68878,0.33333,0.75000,0.00000,1.00000,1.00000,0.15385,1.00000,0.14286,0.00000,0.00000,0.00000,0.00000
s_998,5,0.72411,0.09091,0.72727,1.00000,0.50000,0.50000,0.23077,0.20000,0.01299,0.00000,0.00000,1.00000,0.20000
s_999,5,0.45503,0.25000,0.63158,1.00000,0.50000,1.00000,0.21739,1.00000,0.07317,0.00000,0.00000,0.00000,0.33333
s_1000,5,0.91008,0.16667,0.80000,0.00000,1.00000,1.00000,0.27660,1.00000,0.03371,0.02703,0.00000,0.00000,0.00000
s_1001,5,0.28664,0.25000,0.52632,0.25303,0.00000,1.00000,0.00000,0.25000,0.05882,0.00000,0.16667,0.00000,0.00000
s_1002,5,0.54831,0.14286,0.60000,1.00000,1.00000,1.00000,0.13333,1.00000,0.11538,0.00000,0.33333,0.00000,0.00000
s_1003,5,0.58880,0.08333,0.62222,1.00000,0.00000,0.25000,0.08475,0.14286,0.08411,0.07692,0.05882,1.00000,0.09091
s_1004,5,0.75967,0.14286,0.73171,0.07316,0.07788,0.03789,0.14583,0.33333,0.09302,0.15789,0.20000,0.00000,0.00000
s_1005,4,0.45492,0.20000,0.66667,0.18789,1.00000,1.00000,0.09524,0.33333,0.06977,0.00000,0.00000,1.00000,0.33333
s_1006,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.42857,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1007,4,0.66495,0.20000,0.53333,1.00000,1.00000,1.00000,0.05882,1.00000,0.11111,0.00000,0.50000,0.33333,1.00000
s_1008,5,0.70299,0.33333,0.66667,0.10556,0.00000,1.00000,0.12500,0.25000,0.09524,0.00000,0.00000,0.00000,1.00000
s_1009,5,1.00000,1.00000,0.40000,1.00000,1.00000,1.00000,0.08333,1.00000,0.15789,0.00000,0.00000,0.00000,0.00000
s_1010,5,0.93614,0.50000,0.94737,1.00000,1.00000,1.00000,0.38889,1.00000,0.10526,0.09091,0.00000,0.00000,0.00000
s_1011,5,0.71799,0.14286,0.64000,0.33333,0.50000,0.00000,0.22222,0.09575,0.08772,0.05882,0.33333,1.00000,0.00000
s_1012,4,0.41633,0.20000,0.36364,0.90909,0.03333,1.00000,0.03846,0.25000,0.03846,0.09091,0.50000,0.50000,0.20000
s_1013,5,0.64624,0.33333,0.58824,0.17805,0.00000,1.00000,0.08000,0.25000,0.11628,0.00000,0.14286,0.00000,1.00000
s_1014,3,0.59686,0.08333,0.52632,1.00000,0.12114,1.00000,0.21053,0.33333,0.11905,0.14286,0.09091,0.00000,0.33333
s_1015,4,0.57874,0.14286,0.58333,0.21778,0.04965,1.00000,0.12500,0.50000,0.04167,0.11111,0.00000,0.00000,0.00000
s_1016,4,0.61378,0.12500,0.56250,0.24464,0.25000,0.08539,0.05660,0.25000,0.15556,0.11111,0.06667,1.00000,0.33333
s_1017,4,0.78977,0.33333,0.66667,1.00000,1.00000,1.00000,0.30000,1.00000,0.05882,0.00000,0.00000,0.00000,0.33333
s_1018,5,0.78496,0.14286,0.76923,0.14500,1.00000,0.00000,0.21277,0.21667,0.08235,0.15789,0.20000,0.20000,0.00000
s_1019,5,0.57622,0.14286,0.51613,1.00000,0.25000,1.00000,0.14286,1.00000,0.08108,0.07692,0.00000,0.11111,0.33333
s_1020,3,0.53006,0.05556,0.28571,0.18750,0.00000,1.00000,0.06000,0.03869,0.19008,0.33333,0.38462,0.50000,0.09091
s_1021,5,0.83505,0.50000,0.72727,1.00000,1.00000,1.00000,0.26667,0.50000,0.03448,0.14286,0.00000,0.00000,0.00000
s_1022,4,0.24514,0.33333,0.19048,0.00000,0.50000,0.50000,0.00000,0.05754,0.17073,0.40000,0.20000,0.00000,1.00000
s_1023,4,0.56301,0.14286,0.58333,0.21778,0.03755,1.00000,0.12000,0.50000,0.02041,0.11111,0.20000,0.00000,0.00000
s_1024,5,0.45027,0.20000,0.63636,1.00000,1.00000,1.00000,0.30435,0.20000,0.13725,0.16667,0.14286,1.00000,0.33333
s_1025,4,0.48923,0.08333,0.46667,0.19481,0.25000,0.33333,0.01266,0.12500,0.06849,0.03704,0.05263,0.11111,0.09091
s_1026,5,0.55068,0.16667,0.47619,1.00000,0.33333,0.50000,0.13043,0.20000,0.12000,0.00000,0.27273,0.00000,0.00000
s_1027,4,0.47264,0.14286,0.64286,0.18214,0.00000,0.05171,0.14286,0.25000,0.12903,0.23077,0.09091,0.00000,0.00000
s_1028,4,0.47433,1.00000,0.50000,1.00000,1.00000,0.00000,0.18182,1.00000,0.17647,0.33333,0.33333,0.00000,0.00000
s_1029,5,0.51191,0.20000,0.57143,0.18789,1.00000,1.00000,0.08696,0.06541,0.02222,0.09091,0.25000,1.00000,0.00000
s_1030,5,0.80438,0.20000,0.80000,1.00000,1.00000,1.00000,0.23810,0.50000,0.00000,0.00000,0.33333,0.00000,0.00000
s_1031,4,0.62016,0.08333,0.47619,0.24067,0.00000,0.00000,0.12281,0.20000,0.09804,0.06250,0.23077,0.00000,0.00000
s_1032,4,0.50782,0.08333,0.50000,1.00000,0.12114,1.00000,0.19444,0.33333,0.14634,0.20000,0.09091,0.00000,0.33333
s_1033,4,0.57759,0.20000,0.60000,0.26667,0.00000,1.00000,0.19231,1.00000,0.04167,0.00000,0.00000,0.00000,0.33333
s_1034,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.37500,0.33333,0.06667,0.00000,0.00000,0.00000,0.00000
s_1035,5,0.56104,0.20000,0.66667,1.00000,1.00000,1.00000,0.19355,0.50000,0.11111,0.16667,0.42857,0.33333,0.33333
s_1036,5,0.70181,0.25000,0.72727,1.00000,1.00000,1.00000,0.27273,0.16667,0.02439,0.00000,0.00000,0.00000,0.00000
s_1037,4,0.71393,0.16667,0.68421,0.00000,1.00000,1.00000,0.21951,1.00000,0.03614,0.05556,0.00000,0.00000,0.00000
s_1038,4,0.65119,0.20000,0.72222,0.26190,0.00000,0.33333,0.28571,0.16667,0.12821,0.12500,0.16667,1.00000,0.00000
s_1039,5,0.85400,0.20000,0.82759,1.00000,0.00000,0.33333,0.27778,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1040,5,0.40433,0.20000,0.27273,0.90909,0.03333,0.16984,0.00000,0.25000,0.01887,0.16667,0.33333,0.00000,0.20000
s_1041,5,0.72843,0.12500,0.93333,1.00000,1.00000,1.00000,0.40741,0.33333,0.01887,0.00000,0.00000,0.00000,0.00000
s_1042,3,0.30521,1.00000,0.50000,0.25313,0.00000,1.00000,0.00000,0.50000,0.16667,0.20000,0.33333,1.00000,1.00000
s_1043,3,0.53211,0.14286,0.78571,1.00000,0.50000,0.05171,0.23077,0.25000,0.16667,0.33333,0.00000,0.00000,0.00000
s_1044,4,0.67479,0.12500,0.74074,0.09065,1.00000,1.00000,0.27273,0.33333,0.22222,0.22222,0.33333,0.00000,0.33333
s_1045,4,0.58734,0.07692,0.60000,1.00000,0.33333,0.33333,0.21277,0.16667,0.11538,0.18182,0.27273,0.20000,0.00000
s_1046,1,0.00000,0.25000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,0.90769,0.71429,1.00000,1.00000,1.00000
s_1047,5,0.86153,0.50000,0.90000,1.00000,1.00000,1.00000,0.39130,1.00000,0.02326,0.07692,0.00000,0.00000,0.14286
s_1048,4,0.61058,0.08333,0.57778,0.15746,0.16667,0.50000,0.09259,0.25000,0.00935,0.04348,0.00000,0.11111,0.11111
s_1049,4,0.67479,0.12500,0.74074,0.09065,1.00000,1.00000,0.27273,0.33333,0.22222,0.22222,0.33333,0.00000,0.33333
s_1050,5,0.76710,0.12500,0.64706,0.39167,0.33333,0.50000,0.18868,0.14286,0.14286,0.25000,0.00000,0.20000,0.00000
s_1051,4,0.50002,0.25000,0.38095,0.00000,0.00000,1.00000,0.04167,0.25000,0.09804,0.14286,0.07692,0.42857,0.00000
s_1052,3,0.21978,0.33333,0.21053,0.10901,0.50000,0.07184,0.03704,0.10000,0.10638,0.14286,0.11111,0.00000,0.00000
s_1053,2,0.51645,0.04286,0.30769,1.00000,0.00000,0.10545,0.07143,0.33333,0.16129,0.33333,0.33333,0.33333,0.00000
s_1054,4,0.68328,0.12500,0.53846,0.24758,1.00000,0.18492,0.12121,0.50000,0.05882,0.05263,0.50000,1.00000,0.20000
s_1055,4,0.47070,0.20000,0.30000,0.15704,0.00000,0.12143,0.03846,0.10573,0.02041,0.09091,0.00000,0.33333,0.00000
s_1056,5,0.70929,0.33333,0.75000,1.00000,1.00000,1.00000,0.15385,1.00000,0.14286,0.00000,0.00000,0.00000,0.00000
s_1057,4,0.39173,0.16889,0.25000,1.00000,0.50000,1.00000,0.05263,0.05809,0.07692,0.00000,0.20000,1.00000,0.00000
s_1058,4,0.66495,0.20000,0.78261,1.00000,1.00000,1.00000,0.26923,1.00000,0.11111,0.05882,0.50000,0.00000,0.00000
s_1059,4,0.63498,0.33333,0.85714,0.00000,1.00000,1.00000,0.09091,1.00000,0.05263,0.20000,0.00000,0.00000,0.00000
s_1060,5,1.00000,1.00000,1.00000,1.00000,1.00000,0.00000,0.37500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1061,4,0.54384,0.08333,0.63830,0.15746,0.16667,0.50000,0.12500,0.25000,0.00917,0.00000,0.00000,0.16667,0.11111
s_1062,4,0.51882,0.16667,0.53846,1.00000,0.20000,1.00000,0.13514,0.33333,0.02857,0.00000,0.09091,0.33333,0.14286
s_1063,5,0.30046,0.50000,0.53333,1.00000,0.50000,0.50000,0.13333,0.25000,0.09677,0.20000,0.00000,1.00000,0.00000
s_1064,4,0.48380,0.02576,0.42857,0.22508,0.50000,0.03080,0.11538,0.06761,0.09091,0.17647,0.11111,0.33333,0.20000
s_1065,5,0.65879,0.25000,0.70000,0.19603,0.50000,0.33333,0.14815,0.20000,0.01961,0.09091,0.20000,0.00000,0.00000
s_1066,5,0.65265,0.12500,0.77778,1.00000,1.00000,0.05237,0.16667,0.33333,0.03797,0.00000,0.00000,0.50000,0.14286
s_1067,5,0.66907,0.16667,0.43478,1.00000,1.00000,1.00000,0.11538,0.25000,0.05660,0.09091,0.14286,1.00000,0.14286
s_1068,5,0.71664,0.20000,0.82353,0.25592,1.00000,1.00000,0.05556,0.50000,0.08108,0.00000,0.00000,0.33333,1.00000
s_1069,4,0.58806,0.16667,0.41667,0.40641,1.00000,1.00000,0.03704,0.25000,0.03704,0.00000,0.00000,0.00000,0.20000
s_1070,3,0.37804,0.16667,0.42105,0.17845,0.07418,1.00000,0.06452,0.14444,0.09091,0.07692,0.33333,0.33333,0.33333
s_1071,5,0.58943,0.16667,0.57143,1.00000,0.33333,0.05988,0.14286,0.20000,0.01818,0.07692,0.16667,0.00000,0.00000
s_1072,3,0.25074,0.25000,0.47059,0.16607,0.07765,1.00000,0.07143,0.17769,0.18750,0.20000,0.50000,1.00000,0.00000
s_1073,3,0.92966,0.16667,0.82051,0.00000,1.00000,1.00000,0.29545,1.00000,0.00000,0.02703,0.00000,0.00000,0.00000
s_1074,3,0.51472,0.14286,0.61538,1.00000,0.50000,0.00000,0.20000,0.25000,0.29630,0.45455,0.20000,0.00000,0.33333
s_1075,4,0.36140,1.00000,0.50000,0.25313,0.00000,1.00000,0.08333,0.50000,0.12000,0.20000,0.33333,1.00000,0.00000
s_1076,5,0.72552,0.14286,0.71429,0.03333,0.50000,0.00000,0.25000,0.19713,0.00000,0.00000,0.00000,0.00000,0.33333
s_1077,4,0.47648,0.14286,0.50000,1.00000,0.00000,1.00000,0.10526,0.13333,0.14286,0.07692,0.14286,0.00000,0.00000
s_1078,4,0.50274,0.12500,0.72727,0.32639,1.00000,0.05237,0.13158,0.07902,0.01333,0.06667,0.09091,0.50000,0.33333
s_1079,3,0.27763,0.12500,0.13333,0.25752,0.07974,0.04656,0.02381,0.16667,0.05128,0.15789,0.00000,0.50000,0.33333
s_1080,4,0.47238,0.07692,0.26667,1.00000,0.33333,0.50000,0.04348,0.25000,0.06250,0.18182,0.00000,0.00000,0.00000
s_1081,5,0.38314,0.20000,0.34783,0.22940,0.00000,0.33333,0.03448,0.20000,0.03704,0.09091,0.09091,0.00000,0.00000
s_1082,4,0.52211,0.14286,0.57895,1.00000,0.25000,1.00000,0.13158,0.16667,0.11905,0.11111,0.25000,0.20000,0.50000
s_1083,4,0.36566,0.16667,0.50000,0.17875,1.00000,1.00000,0.08333,1.00000,0.29032,0.07692,1.00000,1.00000,1.00000
s_1084,4,0.75803,0.10000,0.68085,0.07692,0.09545,0.25000,0.21277,0.20000,0.06122,0.06667,0.00000,0.00000,0.20000
s_1085,1,0.00000,0.25000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,0.91045,0.75000,1.00000,1.00000,1.00000
s_1086,3,0.15342,0.33333,0.16667,0.08385,1.00000,1.00000,0.00000,1.00000,0.25000,0.00000,1.00000,1.00000,0.33333
s_1087,4,0.67861,0.05000,0.54286,1.00000,0.19643,0.20000,0.08451,0.10000,0.00719,0.07317,0.09091,1.00000,0.09091
s_1088,4,0.56541,0.16667,0.60870,0.45833,1.00000,1.00000,0.11111,0.33333,0.00000,0.12500,0.00000,0.00000,0.33333
s_1089,5,0.62387,0.05556,0.50000,0.18750,0.00000,1.00000,0.07937,0.14286,0.07463,0.12500,0.20000,0.50000,0.00000
s_1090,4,0.15654,0.33333,0.26667,0.09634,1.00000,1.00000,0.00000,0.16905,0.20000,0.00000,0.33333,1.00000,0.20000
s_1091,4,0.53436,0.08333,0.54054,1.00000,1.00000,1.00000,0.13514,0.33333,0.13253,0.14286,0.09091,0.33333,0.33333
s_1092,3,0.40444,0.12500,0.31250,0.28718,0.50000,1.00000,0.05714,0.25000,0.04225,0.00000,0.42857,0.33333,0.11111
s_1093,4,0.63161,0.07692,0.68421,1.00000,0.33333,0.33333,0.19565,0.16667,0.12621,0.13043,0.40000,0.20000,0.00000
s_1094,5,0.56621,0.12500,0.74286,1.00000,1.00000,0.06497,0.15789,0.33333,0.01333,0.00000,0.09091,0.33333,0.00000
s_1095,3,0.45004,0.12500,0.66667,0.09722,1.00000,1.00000,0.08333,0.06548,0.08000,0.06667,0.50000,0.00000,0.50000
s_1096,5,0.53234,0.12500,0.64516,0.15000,1.00000,1.00000,0.09677,0.33333,0.05263,0.00000,0.14286,0.00000,0.00000
s_1097,5,0.60389,0.25000,0.72727,0.07167,1.00000,0.33333,0.15152,0.25000,0.01538,0.05263,0.20000,0.33333,0.20000
s_1098,4,0.63741,0.20000,0.72222,0.26190,0.00000,0.33333,0.29412,0.16667,0.14286,0.12500,0.16667,1.00000,0.11111
s_1099,4,0.27965,0.06563,0.25000,1.00000,0.08333,1.00000,0.00000,1.00000,0.07692,0.14286,0.00000,0.20000,0.20000
s_1100,5,0.61779,0.16065,0.63636,1.00000,0.50000,1.00000,0.12903,0.25000,0.09091,0.20000,0.00000,0.33333,0.20000
s_1101,4,0.36756,0.33333,0.47059,0.00000,0.50000,0.14546,0.11765,0.33333,0.05882,0.20000,0.00000,1.00000,0.14286
s_1102,5,0.80279,0.12500,0.72727,1.00000,0.33333,0.50000,0.26000,0.14286,0.11364,0.21739,0.00000,0.00000,1.00000
s_1103,4,0.46334,0.05454,0.41379,0.22508,0.50000,0.03080,0.11111,0.06761,0.07143,0.11111,0.11111,0.33333,0.20000
s_1104,5,0.58671,0.20000,0.75000,1.00000,1.00000,1.00000,0.14286,1.00000,0.14894,0.15789,0.50000,0.00000,0.33333
s_1105,4,0.64630,0.05556,0.39286,0.18750,0.00000,1.00000,0.08333,0.14286,0.09924,0.12500,0.12500,0.50000,0.50000
s_1106,5,0.60118,0.16667,0.48000,0.40641,1.00000,1.00000,0.07692,0.25000,0.05660,0.09091,0.00000,0.00000,0.14286
s_1107,5,0.65836,0.14286,0.56250,1.00000,0.25000,1.00000,0.17500,1.00000,0.01266,0.00000,0.16667,0.33333,0.09091
s_1108,5,0.87635,0.50000,0.90000,1.00000,1.00000,1.00000,0.40909,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1109,5,0.71298,0.12500,0.48649,1.00000,1.00000,0.06845,0.20513,0.33333,0.10145,0.00000,0.50000,1.00000,0.42857
s_1110,5,0.66448,0.08333,0.68085,0.15746,0.16667,0.50000,0.19231,0.25000,0.02857,0.04348,0.07692,0.11111,0.11111
s_1111,5,0.48120,0.14286,0.59259,1.00000,0.25000,1.00000,0.15000,1.00000,0.07143,0.06667,0.00000,0.00000,0.20000
s_1112,5,0.48719,1.00000,0.66667,0.25313,0.00000,1.00000,0.00000,0.50000,0.16667,0.20000,0.33333,1.00000,1.00000
s_1113,5,0.57063,0.16667,0.47619,1.00000,0.33333,0.05988,0.10714,0.20000,0.01818,0.00000,0.16667,0.00000,0.00000
s_1114,5,0.48023,0.12500,0.62069,0.28846,0.00000,0.50000,0.09375,0.20000,0.01587,0.06667,0.00000,1.00000,0.00000
s_1115,5,0.48852,0.33333,0.52632,1.00000,0.50000,0.50000,0.15385,0.33333,0.19048,0.33333,0.20000,0.33333,1.00000
s_1116,5,0.53046,0.25000,0.64706,0.22222,1.00000,0.33333,0.07895,0.25000,0.05714,0.05882,0.09091,0.00000,0.00000
s_1117,4,0.45011,0.33333,0.40000,0.23333,0.13773,1.00000,0.11111,1.00000,0.23810,0.20000,0.00000,0.00000,0.50000
s_1118,5,0.77630,0.11111,0.73171,1.00000,0.00000,0.17288,0.27273,0.25000,0.01176,0.04000,0.14286,0.00000,0.09091
s_1119,4,0.31701,0.15185,0.00000,0.29167,0.00000,0.45556,0.00000,0.07024,0.14286,0.14286,0.11111,1.00000,1.00000
s_1120,5,0.44417,0.20000,0.66667,0.18789,0.00000,1.00000,0.12500,0.33333,0.00000,0.09091,0.25000,1.00000,0.00000
s_1121,5,0.57511,0.25000,0.57143,0.24276,1.00000,1.00000,0.20000,0.16667,0.02564,0.00000,0.00000,0.00000,1.00000
s_1122,5,0.78346,0.20000,0.63158,1.00000,1.00000,0.09944,0.26316,0.50000,0.05263,0.16667,0.33333,0.00000,0.00000
s_1123,5,0.49381,0.25000,0.52632,0.25303,0.08765,1.00000,0.00000,0.25000,0.05882,0.00000,0.09091,0.00000,0.33333
s_1124,5,0.48387,0.14286,0.20000,0.15000,0.08333,1.00000,0.00000,0.13056,0.12281,0.23077,0.11111,1.00000,0.14286
s_1125,4,0.73507,0.10000,0.66667,0.11111,0.09545,0.25000,0.14286,0.20000,0.04000,0.10345,0.07692,0.00000,0.00000
s_1126,5,0.55944,0.16667,0.61538,1.00000,0.20000,1.00000,0.16667,0.33333,0.01449,0.00000,0.00000,0.42857,0.00000
s_1127,4,0.55193,0.12500,0.68966,0.28846,0.00000,0.50000,0.17647,0.20000,0.01538,0.06667,0.09091,1.00000,0.14286
s_1128,4,0.54839,0.16667,0.58333,0.39667,0.50000,0.13988,0.13333,0.50000,0.03333,0.05882,0.20000,1.00000,0.00000
s_1129,4,0.85131,0.06667,0.80000,1.00000,0.50000,0.16667,0.22034,0.25000,0.00855,0.02857,0.20000,0.00000,0.20000
s_1130,5,0.56301,0.14286,0.58333,0.21778,0.04965,1.00000,0.12000,0.50000,0.02041,0.11111,0.20000,0.00000,0.00000
s_1131,4,0.50000,0.02576,0.42857,0.22508,0.50000,1.00000,0.12000,0.06761,0.11111,0.17647,0.25000,0.33333,0.20000
s_1132,5,0.63023,0.11111,0.76471,0.32308,1.00000,0.50000,0.18182,0.33333,0.03030,0.04762,0.14286,1.00000,0.00000
s_1133,4,0.62599,0.05556,0.40000,0.18750,0.00000,1.00000,0.08197,0.14286,0.09091,0.12500,0.20000,0.50000,0.50000
s_1134,5,0.41038,0.25000,0.52632,0.25303,0.08765,1.00000,0.00000,0.25000,0.05882,0.00000,0.16667,0.00000,0.00000
s_1135,4,0.27965,0.06563,0.25000,1.00000,0.08333,1.00000,0.00000,1.00000,0.07692,0.25000,0.00000,0.20000,0.50000
s_1136,5,0.94315,0.16667,0.94737,0.00000,1.00000,1.00000,0.37209,1.00000,0.01176,0.05556,0.00000,0.00000,0.00000
s_1137,5,0.63271,0.11111,0.48485,0.06885,1.00000,0.08172,0.11628,0.16667,0.03448,0.11111,0.00000,0.33333,0.00000
s_1138,5,0.26215,0.25000,0.42105,0.25303,0.05060,1.00000,0.00000,0.25000,0.07692,0.00000,0.16667,0.00000,0.33333
s_1139,4,0.66736,0.08333,0.47619,0.23338,0.00000,0.00000,0.11111,0.20000,0.07071,0.03226,0.28571,0.00000,0.33333
s_1140,5,0.58845,0.10000,0.68966,0.24615,0.00000,0.50000,0.29167,0.50000,0.13208,0.13043,0.00000,1.00000,0.00000
s_1141,4,0.74238,0.12500,0.75862,1.00000,1.00000,1.00000,0.36000,0.33333,0.15789,0.22222,0.00000,0.00000,0.33333
s_1142,4,0.55933,0.16667,0.60000,1.00000,1.00000,1.00000,0.12000,0.33333,0.04000,0.20000,0.00000,0.00000,1.00000
s_1143,4,0.49966,0.16667,0.61538,1.00000,0.20000,1.00000,0.16667,0.33333,0.01449,0.00000,0.09091,0.42857,0.00000
s_1144,5,0.58241,0.12500,0.48485,0.24464,0.25000,0.06878,0.05882,0.25000,0.13636,0.15789,0.00000,1.00000,0.33333
s_1145,5,0.77236,0.11111,0.68293,1.00000,0.00000,0.18942,0.24390,0.25000,0.02439,0.00000,0.00000,0.00000,0.09091
s_1146,4,0.49091,0.14286,0.48000,0.21778,0.04965,1.00000,0.07692,0.16667,0.00000,0.05263,0.00000,0.00000,0.00000
s_1147,4,0.40319,0.20000,0.11111,1.00000,0.05000,1.00000,0.00000,0.19136,0.04762,0.00000,0.14286,0.00000,0.00000
s_1148,5,0.67773,0.12500,0.85714,1.00000,1.00000,0.50000,0.18605,0.33333,0.05000,0.05882,0.00000,0.00000,0.00000
s_1149,3,0.56699,0.14286,0.60870,0.21778,0.04965,1.00000,0.16000,0.50000,0.02041,0.17647,0.20000,0.00000,0.00000
s_1150,4,0.67934,0.08333,0.63158,0.10897,0.20000,0.25000,0.09589,0.12500,0.00699,0.03704,0.05882,0.20000,0.06667
s_1151,4,0.19038,0.33333,0.26667,0.09634,1.00000,1.00000,0.00000,0.16905,0.15385,0.00000,0.33333,1.00000,0.20000
s_1152,4,0.41961,0.11111,0.26667,1.00000,0.25000,0.06429,0.03704,0.14286,0.07826,0.05882,0.04348,0.16667,0.60000
s_1153,5,0.56120,0.25000,0.58824,1.00000,0.50000,1.00000,0.15789,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000
s_1154,5,0.72340,0.14286,0.66667,0.33333,0.50000,0.00000,0.22581,0.09575,0.01639,0.00000,0.33333,0.00000,0.00000
s_1155,4,0.55754,0.12500,0.68966,0.28846,0.00000,0.50000,0.15152,0.12222,0.00000,0.06667,0.00000,1.00000,0.14286
s_1156,5,0.45585,0.50000,0.60000,1.00000,1.00000,0.00000,0.05263,0.50000,0.16129,0.00000,0.25000,0.33333,0.00000
s_1157,5,0.25487,0.16667,0.34483,0.30000,0.07841,0.50000,0.05556,0.16667,0.01408,0.14286,0.00000,1.00000,0.00000
s_1158,5,0.60132,0.33333,0.76190,1.00000,0.33333,0.11667,0.08571,0.33333,0.19298,0.20000,0.14286,0.33333,0.00000
s_1159,5,0.63914,0.33333,0.60000,0.22002,0.50000,1.00000,0.26087,0.33333,0.12000,0.20000,0.00000,0.00000,0.00000
s_1160,5,0.52128,0.33333,0.52632,1.00000,0.50000,0.50000,0.16000,0.33333,0.17073,0.33333,0.20000,0.33333,1.00000
s_1161,4,0.76821,0.12500,0.66667,1.00000,0.33333,0.50000,0.24000,0.14286,0.11364,0.18182,0.00000,0.20000,0.00000
s_1162,5,0.66942,1.00000,0.75000,0.91667,1.00000,1.00000,0.12500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1163,5,0.79769,0.20000,0.82759,1.00000,0.00000,0.33333,0.27273,0.20000,0.04478,0.00000,0.15789,0.33333,0.00000
s_1164,4,0.48380,0.02576,0.42857,0.22508,0.50000,0.03080,0.12000,0.06761,0.11111,0.17647,0.11111,0.33333,0.20000
s_1165,4,0.78033,0.04762,0.53731,0.18859,0.00000,0.04929,0.14474,0.12500,0.00000,0.00000,0.12500,0.00000,0.00000
s_1166,5,0.75755,0.11111,0.68293,1.00000,0.00000,0.18942,0.22727,0.25000,0.01176,0.00000,0.14286,0.00000,0.00000
s_1167,5,0.48778,0.12500,0.38889,0.19762,1.00000,1.00000,0.08333,0.25000,0.03093,0.00000,0.50000,0.20000,0.00000
s_1168,5,0.56797,0.10000,0.68966,0.24615,0.00000,0.50000,0.28000,0.50000,0.11111,0.13043,0.00000,1.00000,0.00000
s_1169,5,0.63717,0.11111,0.76471,0.32308,1.00000,0.50000,0.14706,0.33333,0.01493,0.00000,0.33333,1.00000,0.00000
s_1170,4,0.47601,0.50000,0.60000,1.00000,1.00000,1.00000,0.05556,0.50000,0.13333,0.00000,0.25000,0.33333,0.00000
s_1171,4,0.04723,0.33333,0.00000,0.09634,1.00000,1.00000,0.00000,0.16905,0.20000,0.00000,0.33333,1.00000,0.20000
s_1172,3,0.48387,0.14286,0.20000,0.15000,0.08333,1.00000,0.00000,0.10637,0.14286,0.23077,0.25000,1.00000,0.14286
s_1173,5,0.75926,0.12500,0.60606,1.00000,0.33333,0.50000,0.24000,0.14286,0.11364,0.18182,0.07692,0.00000,0.00000
